Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20150619,True,True,True,True,True,True,True,True,True,True
20150620,True,True,True,True,True,True,True,True,True,True
20150621,True,True,True,True,True,True,True,True,True,True
20150622,True,True,True,True,True,True,True,True,True,True
20150623,True,True,True,True,True,True,True,True,True,True
20150624,True,True,True,True,True,True,True,True,True,False
20150625,True,True,True,True,True,True,True,True,True,True
20150626,True,True,True,True,True,True,True,True,True,True
20150627,True,True,True,True,True,True,True,True,True,True
20150628,True,True,True,True,True,True,True,True,True,True
20150629,True,True,True,True,True,True,True,True,True,True
20150630,True,True,True,True,True,True,True,True,True,True
20150701,True,True,True,True,True,True,True,True,False,True
20150702,True,True,True,True,True,True,True,True,True,True
20150703,True,True,True,True,True,True,True,True,True,True
20150704,True,True,True,True,True,True,True,True,True,True
20150705,True,True,True,True,True,True,True,True,True,True
20150706,True,True,True,True,True,True,True,True,True,True
20150707,True,True,True,True,True,True,True,True,True,True
20150708,True,True,True,True,True,True,True,True,True,True
20150709,True,True,True,True,True,True,True,True,True,True
20150710,True,True,True,True,True,True,True,True,True,True
20150711,True,True,True,True,True,True,True,True,True,True
20150712,True,True,True,True,True,True,True,True,True,True
20150713,True,True,True,True,True,True,True,True,True,True
20150714,True,True,True,True,True,True,True,True,True,True
20150715,True,True,True,True,True,True,True,True,True,True
20150716,True,True,True,True,True,True,True,True,True,True
20150717,True,True,True,True,True,True,True,True,True,True
20150718,True,True,True,True,True,True,True,True,True,True
20150719,True,True,True,True,True,True,True,True,True,True
20150720,True,True,True,True,True,True,True,True,True,True
20150721,True,True,True,True,True,True,True,True,True,True
20150722,True,True,True,True,True,True,True,True,True,True
20150723,True,True,True,True,True,True,True,True,True,True
20150724,True,True,True,True,True,True,True,True,True,True
20150725,True,True,True,True,True,True,True,True,True,True
20150726,True,True,True,True,True,True,True,True,True,True
20150727,True,True,True,True,True,True,True,True,True,True
20150728,True,True,True,True,True,True,True,True,True,True
20150729,True,True,True,True,True,True,True,True,True,True
20150730,True,True,False,True,True,True,True,True,True,True
20150731,True,True,True,False,True,True,True,True,True,True
20150801,True,True,True,True,True,True,True,True,True,True
20150802,True,True,True,True,True,True,True,True,True,True
20150803,True,True,True,True,True,True,True,True,True,True
20150804,True,True,True,True,True,True,True,True,True,True
20150805,True,True,True,True,True,True,True,True,True,True
20150806,True,True,True,True,True,True,True,True,True,True
20150807,True,True,True,True,True,True,True,True,True,True
20150808,True,True,True,True,True,True,True,True,True,True
20150809,True,True,True,True,True,True,True,True,True,True
20150810,True,True,True,True,True,True,True,True,True,True
20150811,True,True,True,True,True,True,True,True,True,True
20150812,True,True,True,True,True,True,True,True,True,True
20150813,True,True,True,True,True,True,True,True,True,True
20150814,True,True,True,True,True,True,True,True,True,True
20150815,True,True,True,True,True,True,True,False,True,True
20150816,True,True,True,True,True,True,True,True,True,True
20150817,True,True,True,True,True,True,True,True,True,True
20150818,True,True,True,True,True,True,True,True,True,True
20150819,True,True,True,True,True,True,True,True,True,True
20150820,True,True,True,True,True,True,True,True,True,True
20150821,True,True,True,True,True,True,True,True,True,True
20150822,True,True,True,True,True,True,True,True,True,True
20150823,True,True,True,True,True,True,True,True,True,True
20150824,True,True,True,True,True,True,True,True,True,True
20150825,True,True,True,True,True,True,True,True,True,True
20150826,True,True,True,True,True,True,True,True,True,True
20150827,True,True,True,True,True,True,True,True,True,True
20150828,False,True,True,True,True,True,True,True,True,True
20150829,True,True,True,True,True,True,True,True,True,True
20150830,True,True,True,True,True,True,True,True,True,True
20150831,True,True,True,True,True,True,True,True,True,True
20150901,True,True,True,True,True,True,True,True,True,True
20150902,True,True,True,True,True,True,True,True,True,True
20150903,True,True,True,True,True,True,True,True,True,True
20150904,True,True,True,True,True,True,True,True,True,True
20150905,True,True,True,True,True,True,True,True,True,True
20150906,True,True,True,True,True,True,True,True,True,True
20150907,True,True,True,True,True,True,True,True,True,True
20150908,True,True,True,True,True,True,True,True,True,True
20150909,True,True,True,True,True,True,True,True,True,True
20150910,True,True,False,True,True,True,True,True,True,True
20150911,True,True,True,True,True,True,True,True,True,True
20150912,True,True,True,True,True,True,True,True,True,True
20150913,True,True,True,True,True,True,True,True,True,True
20150914,True,True,True,True,True,True,True,True,True,True
20150915,True,True,True,True,True,True,True,True,True,True
20150916,True,True,True,True,True,True,True,True,True,True
20150917,True,True,True,True,True,True,True,True,True,True
20150918,True,True,True,True,True,True,True,True,True,True
20150919,True,True,True,True,True,True,True,True,True,True
20150920,True,True,True,True,True,True,True,True,True,True
20150921,True,True,True,True,True,True,True,True,True,True
20150922,True,True,True,True,True,True,True,True,True,True
20150923,True,True,True,True,True,True,True,True,True,True
20150924,True,True,True,True,True,True,True,True,True,True
20150925,True,True,True,True,True,True,True,True,True,True
20150926,True,True,True,True,True,True,True,True,True,True
20150927,True,True,True,True,True,True,True,True,True,True
20150928,True,True,True,True,True,True,True,True,True,True
20150929,True,True,True,True,True,True,True,True,True,True
20150930,True,True,True,True,True,True,True,True,True,True
20151001,True,True,True,True,True,True,True,True,True,True
20151002,True,True,True,True,True,True,True,True,True,True
20151003,True,True,True,True,True,True,True,True,True,True
20151004,True,True,True,True,True,True,True,True,True,True
20151005,True,True,True,True,True,True,True,True,True,True
20151006,True,True,True,True,True,True,True,True,True,True
20151007,True,True,True,False,True,True,True,True,True,True
20151008,True,True,True,True,True,True,True,True,True,True
20151009,True,True,True,True,True,True,True,True,True,True
20151010,True,True,True,True,True,True,True,True,True,True
20151011,True,True,True,True,True,True,True,True,True,True
20151012,True,True,True,True,True,True,True,True,True,True
20151013,True,True,True,True,True,True,True,True,True,True
20151014,True,True,True,True,True,True,True,True,True,True
20151015,True,True,True,True,True,True,True,True,True,True
20151016,True,True,True,True,True,True,True,True,True,True
20151017,True,True,True,True,True,True,True,True,True,True
20151018,True,True,True,True,True,True,True,True,True,True
20151019,True,True,True,True,True,True,True,True,True,True
20151020,True,True,True,True,True,True,True,True,True,True
20151021,True,True,True,True,True,True,True,True,True,True
20151022,True,True,True,True,True,True,True,True,True,True
20151023,True,True,True,True,True,True,True,True,True,True
20151024,True,True,True,True,True,True,True,True,True,True
20151025,True,True,True,True,True,True,True,True,True,True
20151026,True,True,True,True,True,True,True,True,True,True
20151027,True,True,True,True,True,False,True,True,True,True
20151028,True,True,True,True,True,True,True,True,True,True
20151029,True,True,True,True,True,True,True,True,True,True
20151030,True,True,True,True,True,True,True,True,True,True
20151031,True,True,True,True,True,True,True,True,True,True
20151101,True,True,True,True,True,True,True,True,True,True
20151102,True,True,True,True,True,True,True,True,True,True
20151103,True,True,True,True,True,True,True,True,True,True
20151104,True,True,True,True,True,True,True,True,True,True
20151105,True,True,True,True,True,True,True,True,True,True
20151106,True,True,True,True,True,False,True,True,True,True
20151107,True,True,True,True,True,True,True,True,True,True
20151108,True,True,True,True,True,True,True,True,True,True
20151109,True,True,True,True,True,True,True,True,True,True
20151110,True,True,True,True,True,True,True,True,True,True
20151111,True,True,True,True,True,True,True,True,True,True
20151112,True,True,False,True,True,True,True,True,True,True
20151113,True,True,True,False,True,True,True,True,True,False
20151114,True,True,True,True,True,True,True,True,True,True
20151115,True,True,True,True,True,True,True,True,True,True
20151116,True,True,True,True,True,True,True,True,True,True
20151117,True,True,True,True,True,True,True,True,True,True
20151118,True,True,True,True,True,True,True,True,True,True
20151119,True,True,True,True,True,True,True,True,True,True
20151120,True,True,True,True,True,True,True,True,True,True
20151121,True,True,True,True,True,True,True,True,True,True
20151122,False,True,True,True,True,True,True,True,True,True
20151123,True,True,True,True,True,True,True,True,True,True
20151124,True,True,True,True,True,True,True,True,True,True
20151125,True,True,True,True,True,True,True,True,True,True
20151126,True,True,True,True,True,True,True,True,True,True
20151127,True,True,True,True,True,True,True,True,True,True
20151128,True,True,True,True,True,True,True,True,True,True
20151129,True,True,True,True,True,True,True,True,True,True
20151130,True,True,True,True,True,True,True,True,True,True
20151201,True,True,True,True,False,True,True,True,True,True
20151202,True,True,True,True,True,True,True,True,True,True
20151203,True,True,True,True,True,True,True,True,True,True
20151204,True,True,True,True,True,True,True,True,True,True
